DATE,DAILY_COUNT,MEAN_TEMP,TOTAL_RAIN,TOTAL_SNOW
2020-10-07,9256,12.2,8.0,0.0
2020-10-08,12503,5.9,0.0,0.0
2020-10-09,12524,8.0,0.0,0.0
2020-10-10,12925,15.3,5.6,0.0
2020-10-11,12273,6.2,0.0,0.0
2020-10-12,12644,8.0,0.0,0.0
2020-10-13,4462,9.9,25.6,0.0
2020-10-14,12671,11.6,0.0,0.0
2020-10-15,13497,15.7,2.2,0.0
2020-10-16,7204,8.5,7.0,0.0
2020-10-17,15374,8.8,0.0,0.0
2020-10-18,12081,10.3,0.0,0.0
2020-10-19,6823,10.7,7.8,0.0
2020-10-20,8182,8.4,13.4,0.0
2020-10-21,6319,10.2,11.0,0.0
2020-10-22,11612,9.4,0.0,0.0
2020-10-23,16739,16.4,0.0,0.0
2020-10-24,14255,11.2,4.0,0.0
2020-10-25,9641,3.7,0.0,0.0
2020-10-26,4333,3.6,11.2,0.0
2020-10-27,8684,0.9,0.0,0.0
2020-10-28,8852,4.1,0.0,0.0
2020-10-29,9614,3.0,0.0,0.0
2020-10-30,8821,-0.8,0.0,0.0
2020-10-31,9551,-0.4,0.0,0.0
2020-11-01,5255,4.9,2.4,0.0
2020-11-02,5847,0.3,0.0,1.2
2020-11-03,4959,-0.2,0.0,0.0
2020-11-04,7457,4.7,0.0,0.0
2020-11-05,10865,9.7,0.0,0.0
2020-11-06,12159,12.9,0.0,0.0
2020-11-07,15576,14.7,0.0,0.0
2020-11-08,14906,14.4,0.0,0.0
2020-11-09,11662,13.9,0.0,0.0
2020-11-10,14056,14.7,0.0,0.0
2020-11-11,10635,13.7,0.0,0.0
2020-11-12,9739,3.4,0.0,0.0
2020-11-13,8250,1.7,0.4,0.0
2020-11-14,8332,1.0,0.0,0.0
2020-11-15,4469,1.8,3.6,0.0
2020-11-16,334,5.2,0.4,0.0
2020-11-17,0,-1.2,0.0,0.0
2020-11-18,0,-4.7,0.0,0.0
2020-11-19,0,-0.6,0.0,0.0
2020-11-20,0,6.7,0.0,0.0
2020-11-21,0,2.1,0.0,0.0
2020-11-22,0,-2.3,2.8,10.4
2020-11-23,0,2.7,14.8,0.0
2020-11-24,0,-2.4,0.0,0.0
2020-11-25,0,-2.3,0.0,10.8
2020-11-26,0,0.7,2.8,0.0
2020-11-27,0,4.3,0.6,0.0
2020-11-28,0,4.6,0.0,0.0
2020-11-29,0,5.1,0.0,0.0
2020-11-30,0,4.9,13.6,0.0
2020-12-01,0,6.9,11.0,0.0
2020-12-02,0,1.0,0.0,0.2
2020-12-03,0,1.8,0.0,0.0
2020-12-04,0,3.0,3.8,0.0
2020-12-05,0,0.4,0.0,0.0
2020-12-06,0,-2.4,0.0,0.0
2020-12-07,0,-4.2,0.0,0.0
2020-12-08,0,-5.4,0.0,0.0
2020-12-09,0,-2.9,0.0,4.2
2020-12-10,0,0.3,0.0,0.0
2020-12-11,0,2.1,0.0,0.0
2020-12-12,0,2.2,1.8,0.0
2020-12-13,0,2.3,1.6,0.0
2020-12-14,0,-2.7,0.0,0.4
2020-12-15,0,-10.6,0.0,0.0
2020-12-16,0,-15.2,0.0,0.0
2020-12-17,0,-10.5,0.0,0.0
2020-12-18,0,-10.0,0.0,0.0
2020-12-19,0,-7.8,0.0,0.0
2020-12-20,0,-1.6,0.0,6.2
2020-12-21,0,1.6,0.0,0.0
2020-12-22,0,-2.4,0.0,2.0
2020-12-23,0,-4.4,0.0,2.6
2020-12-24,0,5.7,18.0,0.0
2020-12-25,0,6.5,9.4,1.8
2020-12-26,0,-4.2,0.0,1.0
2020-12-27,0,-5.5,0.0,0.0
2020-12-28,0,0.9,0.0,2.0
2020-12-29,0,-6.0,0.0,0.0
2020-12-30,0,-2.9,3.4,9.2
2020-12-31,0,-1.6,0.8,0.0
2021-01-01,0,-4.0,0.0,1.0
2021-01-02,0,-2.9,0.0,11.4
2021-01-03,0,-2.4,0.0,0.0
2021-01-04,0,-2.4,0.0,0.6
2021-01-05,0,-3.2,0.0,0.0
2021-01-06,0,-4.2,0.0,0.0
2021-01-07,0,-5.8,0.0,0.0
2021-01-08,0,-7.8,0.0,0.0
2021-01-09,0,-5.9,0.0,0.0
2021-01-10,0,-8.8,0.0,0.0
2021-01-11,0,-3.3,0.0,3.0
2021-01-12,0,-0.8,0.0,0.2
2021-01-13,0,0.1,0.0,0.0
2021-01-14,0,0.9,0.0,0.0
2021-01-15,0,-1.1,0.0,0.0
2021-01-16,0,0.8,0.0,23.0
2021-01-17,0,-2.0,0.0,2.2
2021-01-18,0,-9.4,0.0,0.0
2021-01-19,0,-10.6,0.0,0.8
2021-01-20,0,-11.6,0.0,0.0
2021-01-21,0,-9.9,0.0,5.8
2021-01-22,0,-6.6,0.0,0.0
2021-01-23,0,-13.2,0.0,1.2
2021-01-24,0,-14.2,0.0,0.0
2021-01-25,0,-11.1,0.0,0.0
2021-01-26,0,-6.9,0.0,6.4
2021-01-27,0,-4.1,0.0,0.8
2021-01-28,0,-10.8,0.0,0.0
2021-01-29,0,-15.2,0.0,0.2
2021-01-30,0,-15.8,0.0,0.0
2021-01-31,0,-16.9,0.0,0.0
2021-02-01,0,-12.7,0.0,0.0
2021-02-02,0,-4.6,0.0,17.2
2021-02-03,0,-0.6,0.0,3.8
2021-02-04,0,-3.8,0.0,0.0
2021-02-05,0,-3.1,0.0,4.6
2021-02-06,0,-7.1,0.0,0.0
2021-02-07,0,-7.2,0.0,0.2
2021-02-08,0,-11.2,0.0,0.0
2021-02-09,0,-10.3,0.0,1.2
2021-02-10,0,-10.6,0.0,0.0
2021-02-11,0,-12.1,0.0,0.0
2021-02-12,0,-17.1,0.0,0.0
2021-02-13,0,-17.3,0.0,0.0
2021-02-14,0,-9.7,0.0,0.6
2021-02-15,0,-8.1,0.0,1.2
2021-02-16,0,-7.4,0.0,17.2
2021-02-17,0,-12.7,0.0,0.0
2021-02-18,0,-11.5,0.0,0.0
2021-02-19,0,-8.6,0.0,1.8
2021-02-20,0,-8.0,0.0,0.4
2021-02-21,0,-8.5,0.0,0.0
2021-02-22,0,-3.9,0.0,3.2
2021-02-23,0,0.9,0.2,0.4
2021-02-24,0,1.5,0.8,9.8
2021-02-25,0,-4.6,0.0,1.0
2021-02-26,0,-8.7,0.0,0.0
2021-02-27,0,-2.9,0.0,10.2
2021-02-28,0,-0.2,0.6,0.0
2021-03-01,0,-5.1,5.2,0.0
2021-03-02,0,-12.8,0.0,1.0
2021-03-03,0,-3.9,0.0,1.2
2021-03-04,0,-6.4,0.0,0.0
2021-03-05,0,-10.0,0.0,0.0
2021-03-06,0,-8.7,0.0,0.0
2021-03-07,0,-7.5,0.0,0.0
2021-03-08,0,-8.6,0.0,0.0
2021-03-09,0,0.0,0.0,0.0
2021-03-10,0,1.5,0.0,0.0
2021-03-11,0,8.1,2.2,0.0
2021-03-12,0,0.8,0.0,0.0
2021-03-13,0,-4.8,0.0,0.0
2021-03-14,0,-6.8,0.0,0.0
2021-03-15,0,-11.0,0.0,0.0
2021-03-16,0,-5.1,0.0,0.0
2021-03-17,0,0.6,0.0,0.0
2021-03-18,0,-0.2,0.2,0.0
2021-03-19,0,-4.8,0.0,0.0
2021-03-20,0,3.4,0.0,0.0
2021-03-21,0,7.0,0.0,0.0
2021-03-22,0,7.7,0.0,0.0
2021-03-23,0,10.0,0.0,0.0
2021-03-24,0,8.9,2.2,0.0
2021-03-25,0,14.0,2.4,0.0
2021-03-26,0,6.9,22.8,0.0
2021-03-27,0,3.0,0.0,0.0
2021-03-28,0,6.1,8.6,0.0
2021-03-29,0,1.1,0.4,0.0
2021-03-30,0,7.5,0.0,0.0
2021-03-31,0,8.3,3.8,0.0
2021-04-01,0,-0.5,0.4,0.4
2021-04-02,0,-1.0,0.0,0.0
2021-04-03,0,2.3,0.0,0.0
2021-04-04,0,7.0,0.0,0.0
2021-04-05,0,8.4,0.0,0.0
2021-04-06,0,8.5,0.0,0.0
2021-04-07,0,10.3,0.0,0.0
2021-04-08,0,13.3,0.0,0.0
2021-04-09,8451,15.9,0.0,0.0
2021-04-10,17234,15.9,0.0,0.0
2021-04-11,13708,12.4,0.0,0.0
2021-04-12,9639,12.8,0.0,0.0
2021-04-13,13623,12.1,0.0,0.0
2021-04-14,13180,12.4,0.0,0.0
2021-04-15,2942,7.3,24.8,0.0
2021-04-16,3739,6.0,9.8,0.0
2021-04-17,13493,6.5,0.0,0.0
2021-04-18,15451,9.0,0.0,0.0
2021-04-19,13522,12.5,0.0,0.0
2021-04-20,8809,7.7,1.2,0.0
2021-04-21,3420,0.9,0.0,5.0
2021-04-22,6284,0.8,0.0,0.0
2021-04-23,13860,8.2,0.0,0.0
2021-04-24,22039,14.0,0.0,0.0
2021-04-25,8488,9.2,2.4,0.0
2021-04-26,10006,4.9,0.0,0.0
2021-04-27,15412,8.5,0.0,0.0
2021-04-28,8991,12.9,5.4,0.0
2021-04-29,14911,13.7,1.2,0.0
2021-04-30,4446,7.8,29.8,0.0
2021-05-01,17335,6.0,0.6,0.0
2021-05-02,18743,10.2,0.0,0.0
2021-05-03,11773,7.0,0.2,0.0
2021-05-04,13582,11.5,0.6,0.0
2021-05-05,10574,10.6,1.4,0.0
2021-05-06,19223,9.7,0.0,0.0
2021-05-07,19622,9.7,0.0,0.0
2021-05-08,20103,11.6,0.0,0.0
2021-05-09,20140,11.1,0.0,0.0
2021-05-10,16768,11.2,0.4,0.0
2021-05-11,13890,9.7,1.4,0.0
2021-05-12,18168,11.5,0.0,0.0
2021-05-13,21657,13.3,0.0,0.0
2021-05-14,23990,17.4,0.0,0.0
2021-05-15,28086,17.3,0.0,0.0
2021-05-16,21699,15.9,0.6,0.0
2021-05-17,22460,17.7,0.0,0.0
2021-05-18,23722,19.8,0.0,0.0
2021-05-19,24635,19.1,0.0,0.0
2021-05-20,23137,23.3,0.0,0.0
2021-05-21,25418,25.4,0.0,0.0
2021-05-22,23459,23.5,0.2,0.0
2021-05-23,21850,15.8,0.0,0.0
2021-05-24,25897,14.0,0.0,0.0
2021-05-25,20639,19.7,3.2,0.0
2021-05-26,18964,24.5,1.0,0.0
2021-05-27,22662,12.2,0.0,0.0
2021-05-28,24841,8.4,0.0,0.0
2021-05-29,30069,11.4,0.0,0.0
2021-05-30,17568,13.4,2.0,0.0
2021-05-31,22448,15.7,0.0,0.0
2021-06-01,25209,19.0,2.0,0.0
2021-06-02,28705,20.0,0.0,0.0
2021-06-03,15885,17.6,5.6,0.0
2021-06-04,30196,22.2,0.0,0.0
2021-06-05,22893,22.6,14.8,0.0
2021-06-06,27515,24.5,0.0,0.0
2021-06-07,25650,27.4,0.0,0.0
2021-06-08,26565,26.5,0.0,0.0
2021-06-09,29399,23.8,0.0,0.0
2021-06-10,30429,17.9,0.0,0.0
2021-06-11,31604,19.9,0.2,0.0
2021-06-12,33597,21.6,0.0,0.0
2021-06-13,29184,21.6,3.4,0.0
2021-06-14,18636,20.6,8.6,0.0
2021-06-15,25693,18.4,0.2,0.0
2021-06-16,29939,16.1,0.0,0.0
2021-06-17,31367,18.4,0.0,0.0
2021-06-18,22029,21.2,5.8,0.0
2021-06-19,31033,21.8,2.2,0.0
2021-06-20,28688,22.2,0.0,0.0
2021-06-21,22444,24.5,4.4,0.0
2021-06-22,25768,15.8,0.0,0.0
2021-06-23,30508,15.6,0.0,0.0
2021-06-24,31776,20.8,0.0,0.0
2021-06-25,30428,22.3,0.0,0.0
2021-06-26,12536,21.5,21.8,0.0
2021-06-27,25380,27.1,0.0,0.0
2021-06-28,26562,27.3,3.4,0.0
2021-06-29,28523,25.5,0.2,0.0
2021-06-30,25200,23.2,31.0,0.0
2021-07-01,31730,20.9,0.0,0.0
2021-07-02,29013,17.8,0.0,0.0
2021-07-03,28300,16.4,0.0,0.0
2021-07-04,28323,18.6,0.0,0.0
2021-07-05,30392,20.5,0.0,0.0
2021-07-06,25510,23.6,1.0,0.0
2021-07-07,30251,17.0,0.0,0.0
2021-07-08,17292,16.9,18.2,0.0
2021-07-09,29627,18.5,0.0,0.0
2021-07-10,33866,19.7,0.0,0.0
2021-07-11,30693,21.0,0.0,0.0
2021-07-12,28958,23.4,0.0,0.0
2021-07-13,23037,23.3,6.2,0.0
2021-07-14,28746,24.3,0.0,0.0
2021-07-15,32428,24.9,3.8,0.0
2021-07-16,31980,22.2,0.0,0.0
2021-07-17,33605,21.8,0.0,0.0
2021-07-18,26131,22.3,0.4,0.0
2021-07-19,28890,23.5,0.0,0.0
2021-07-20,22477,21.3,11.0,0.0
2021-07-21,28338,19.9,2.4,0.0
2021-07-22,32377,21.4,0.0,0.0
2021-07-23,33150,21.4,0.0,0.0
2021-07-24,33639,22.0,0.6,0.0
2021-07-25,26726,22.8,13.6,0.0
2021-07-26,28279,22.9,0.0,0.0
2021-07-27,26314,19.1,2.0,0.0
2021-07-28,32785,19.0,0.0,0.0
2021-07-29,24618,17.8,1.2,0.0
2021-07-30,29615,16.7,0.0,0.0
2021-07-31,32193,17.6,0.0,0.0
2021-08-01,24753,17.2,0.0,0.0
2021-08-02,29169,19.5,0.0,0.0
2021-08-03,31052,21.1,0.0,0.0
2021-08-04,31560,21.3,0.0,0.0
2021-08-05,32821,22.6,0.0,0.0
2021-08-06,34078,24.8,0.0,0.0
2021-08-07,31624,23.9,1.0,0.0
2021-08-08,30419,23.8,0.0,0.0
2021-08-09,27145,25.3,0.4,0.0
2021-08-10,29596,26.6,10.8,0.0
2021-08-11,28945,27.1,5.6,0.0
2021-08-12,31659,26.6,0.0,0.0
2021-08-13,33479,26.7,0.0,0.0
2021-08-14,34924,21.6,0.0,0.0
2021-08-15,32892,18.7,0.0,0.0
2021-08-16,30311,19.8,0.0,0.0
2021-08-17,29444,21.3,0.2,0.0
2021-08-18,32580,25.4,0.4,0.0
2021-08-19,25967,23.5,1.4,0.0
2021-08-20,34921,26.0,0.0,0.0
2021-08-21,33304,27.9,0.0,0.0
2021-08-22,30408,28.2,0.0,0.0
2021-08-23,30420,26.4,0.0,0.0
2021-08-24,33053,27.5,0.0,0.0
2021-08-25,34271,26.6,0.0,0.0
2021-08-26,34936,28.4,0.0,0.0
2021-08-27,39151,21.3,0.0,0.0
2021-08-28,25170,18.2,1.4,0.0
2021-08-29,22873,19.3,8.0,0.0
2021-08-30,31041,24.8,6.9,0.0
2021-08-31,36386,21.5,0.0,0.0
2021-09-01,36289,18.4,0.0,0.0
2021-09-02,35354,16.0,0.2,0.0
2021-09-03,36630,18.3,0.2,0.0
2021-09-04,37089,19.2,0.0,0.0
2021-09-05,20989,19.5,15.2,0.0
2021-09-06,19261,17.2,6.4,0.0
2021-09-07,34667,17.5,0.0,0.0
2021-09-08,27250,18.8,1.6,0.0
2021-09-09,34642,20.1,1.8,0.0
2021-09-10,36228,17.4,0.4,0.0
2021-09-11,36611,18.4,0.0,0.0
2021-09-12,32353,19.1,0.6,0.0
2021-09-13,32138,17.8,0.0,0.0
2021-09-14,33811,15.8,0.0,0.0
2021-09-15,31669,17.6,11.8,0.0
2021-09-16,37704,16.7,0.0,0.0
2021-09-17,38517,19.5,0.0,0.0
2021-09-18,36246,18.6,0.0,0.0
2021-09-19,32542,15.2,0.0,0.0
2021-09-20,32991,17.2,0.0,0.0
2021-09-21,33581,20.4,0.0,0.0
2021-09-22,31807,21.0,1.2,0.0
2021-09-23,35067,24.7,5.2,0.0
2021-09-24,32514,18.4,25.0,0.0
2021-09-25,36887,16.9,0.0,0.0
2021-09-26,29180,16.2,0.0,0.0
2021-09-27,23748,13.5,3.6,0.0
2021-09-28,30799,10.9,0.6,0.0
2021-09-29,28979,11.4,0.0,0.0
2021-09-30,32108,11.8,0.4,0.0
2021-10-01,32138,12.4,0.4,0.0
2021-10-02,15855,11.8,5.8,0.0
2021-10-03,22593,12.8,1.0,0.0
2021-10-04,25891,11.9,0.0,0.0
2021-10-05,29566,13.5,0.0,0.0
2021-10-06,32802,14.4,0.0,0.0
2021-10-07,34686,14.5,0.0,0.0
2021-10-08,35258,15.5,0.0,0.0
2021-10-09,30434,15.0,0.0,0.0
2021-10-10,22432,16.2,0.4,0.0
2021-10-11,23703,17.8,0.0,0.0
2021-10-12,30800,18.1,0.0,0.0
2021-10-13,28381,16.7,0.6,0.0
2021-10-14,31432,18.4,0.0,0.0
2021-10-15,30961,17.8,0.6,0.0
2021-10-16,15106,15.8,19.6,0.0
2021-10-17,23284,10.8,0.2,0.0
2021-10-18,21101,9.7,0.8,0.0
2021-10-19,24034,8.6,0.0,0.0
2021-10-20,28311,11.2,0.0,0.0
2021-10-21,21137,11.6,5.8,0.0
2021-10-22,22883,8.9,14.2,0.0
2021-10-23,23284,4.9,0.0,0.0
2021-10-24,20736,7.2,0.0,0.0
2021-10-25,17618,5.4,1.2,0.0
2021-10-26,16268,9.3,7.2,0.0
2021-10-27,24017,9.4,0.0,0.0
2021-10-28,24552,7.1,0.0,0.0
2021-10-29,25949,6.8,0.0,0.0
2021-10-30,20367,7.6,12.8,0.0
2021-10-31,6862,9.5,38.0,0.0
2021-11-01,20369,7.6,0.0,0.0
2021-11-02,19639,5.5,4.4,0.0
2021-11-03,20371,1.7,0.0,0.0
2021-11-04,20320,1.3,0.0,0.0
2021-11-05,20336,3.4,0.0,0.0
2021-11-06,19915,5.0,0.0,0.0
2021-11-07,17844,7.0,0.0,0.0
2021-11-08,20011,10.0,0.0,0.0
2021-11-09,21285,9.6,0.0,0.0
2021-11-10,21250,6.2,0.0,0.0
2021-11-11,20855,3.5,0.0,0.0
2021-11-12,12066,7.1,21.8,0.0
2021-11-13,12249,4.5,3.0,0.0
2021-11-14,13773,3.5,3.0,0.0
2021-11-15,10230,2.5,5.8,0.0
2021-11-16,0,-0.5,0.0,0.0
2021-11-17,0,-1.6,2.8,0.0
2021-11-18,0,4.8,6.0,0.0
2021-11-19,0,1.3,0.0,0.0
2021-11-20,0,0.2,0.0,0.0
2021-11-21,0,4.5,4.4,0.0
2021-11-22,0,1.8,2.0,0.0
2021-11-23,0,-3.5,0.0,0.0
2021-11-24,0,-3.0,0.0,0.0
2021-11-25,0,0.2,1.2,0.0
2021-11-26,0,0.7,5.2,3.6
2021-11-27,0,-4.2,0.0,0.0
2021-11-28,0,-5.6,0.0,0.0
2021-11-29,0,-5.4,0.0,0.0
2021-11-30,0,-3.6,0.0,0.2
2021-12-01,0,-1.8,0.0,0.0
2021-12-02,0,2.4,4.4,0.2
2021-12-03,0,-3.5,0.0,0.0
2021-12-04,0,-6.9,0.0,0.2
2021-12-05,0,-6.1,0.0,5.6
2021-12-06,0,2.3,23.0,8.2
2021-12-07,0,-3.2,0.0,0.0
2021-12-08,0,-9.0,0.0,1.0
2021-12-09,0,-8.2,0.0,1.2
2021-12-10,0,-5.4,0.0,0.8
2021-12-11,0,4.3,16.8,0.0
2021-12-12,0,3.0,0.0,0.0
2021-12-13,0,6.0,0.0,0.0
2021-12-14,0,-1.8,0.0,0.0
2021-12-15,0,-2.7,1.8,3.6
2021-12-16,0,7.6,0.4,0.0
2021-12-17,0,4.7,0.0,0.0
2021-12-18,0,-4.0,0.0,8.2
2021-12-19,0,-10.1,0.0,0.6
2021-12-20,0,-7.1,0.0,0.0
2021-12-21,0,-2.4,0.0,1.2
2021-12-22,0,-4.8,0.0,0.0
2021-12-23,0,-12.3,0.0,0.0
2021-12-24,0,-10.2,0.0,0.0
2021-12-25,0,-6.4,0.0,2.2
2021-12-26,0,-2.2,0.0,0.6
2021-12-27,0,-7.0,0.0,0.0
2021-12-28,0,-5.8,0.0,2.0
2021-12-29,0,-5.2,0.0,0.0
2021-12-30,0,-4.2,0.0,0.6
2021-12-31,0,-1.7,0.0,0.2
2022-01-01,0,-0.6,2.0,0.4
2022-01-02,0,-8.7,0.0,5.0
2022-01-03,0,-17.0,0.0,0.0
2022-01-04,0,-10.3,0.0,0.0
2022-01-05,0,-2.6,0.0,0.8
2022-01-06,0,-3.1,0.0,0.0
2022-01-07,0,-10.5,0.0,1.6
2022-01-08,0,-14.1,0.0,0.0
2022-01-09,0,-4.1,0.8,2.6
2022-01-10,0,-13.9,0.0,0.0
2022-01-11,0,-20.1,0.0,0.0
2022-01-12,0,-12.7,0.0,1.2
2022-01-13,0,-8.6,0.0,2.0
2022-01-14,0,-14.8,0.0,0.0
2022-01-15,0,-22.6,0.0,0.0
2022-01-16,0,-18.8,0.0,0.0
2022-01-17,0,-10.1,0.0,16.4
2022-01-18,0,-14.5,0.0,0.0
2022-01-19,0,-11.5,0.0,5.6
2022-01-20,0,-14.9,0.0,0.0
2022-01-21,0,-22.3,0.0,0.0
2022-01-22,0,-21.5,0.0,0.0
2022-01-23,0,-15.3,0.0,0.2
2022-01-24,0,-19.1,0.0,0.6
2022-01-25,0,-14.2,0.0,0.2
2022-01-26,0,-20.8,0.0,0.0
2022-01-27,0,-13.2,0.0,2.4
2022-01-28,0,-13.0,0.0,1.0
2022-01-29,0,-17.1,0.0,0.0
2022-01-30,0,-16.3,0.0,0.0
2022-01-31,0,-12.9,0.0,0.0
2022-02-01,0,-9.1,0.0,0.0
2022-02-02,0,1.6,2.2,0.0
2022-02-03,0,-4.9,3.6,8.6
2022-02-04,0,-12.3,0.0,6.0
2022-02-05,0,-15.9,0.0,0.0
2022-02-06,0,-14.1,0.0,0.0
2022-02-07,0,-6.6,0.0,0.0
2022-02-08,0,-5.2,0.0,0.0
2022-02-09,0,-3.6,0.0,0.0
2022-02-10,0,2.0,0.6,0.4
2022-02-11,0,2.6,0.8,0.0
2022-02-12,0,-5.6,1.6,0.0
2022-02-13,0,-17.5,0.0,0.0
2022-02-14,0,-14.6,0.0,0.0
2022-02-15,0,-12.7,0.0,0.0
2022-02-16,0,-4.6,0.0,0.0
2022-02-17,0,1.1,27.6,4.4
2022-02-18,0,-10.9,0.0,14.6
2022-02-19,0,-8.1,0.0,6.0
2022-02-20,0,-6.7,0.0,0.0
2022-02-21,0,-2.2,0.0,0.0
2022-02-22,0,-5.7,12.2,1.4
2022-02-23,0,-4.9,0.4,0.0
2022-02-24,0,-12.8,0.0,0.0
2022-02-25,0,-14.0,0.0,11.2
2022-02-26,0,-11.8,0.0,0.0
2022-02-27,0,-7.1,0.0,1.4
2022-02-28,0,-14.7,0.0,0.0
2022-03-01,0,-11.2,0.0,8.8
2022-03-02,0,-8.7,0.0,1.4
2022-03-03,0,-11.9,0.0,0.0
2022-03-04,0,-11.6,0.0,0.0
2022-03-05,0,-8.4,0.0,0.0
2022-03-06,0,4.2,6.6,0.0
2022-03-07,0,1.5,4.2,4.8
2022-03-08,0,-3.4,0.0,0.0
2022-03-09,0,-0.6,0.0,0.0
2022-03-10,0,-0.6,0.0,0.0
2022-03-11,0,-1.0,0.0,4.4
2022-03-12,0,-3.8,0.0,2.8
2022-03-13,0,-7.0,0.0,0.0
2022-03-14,0,0.1,0.6,0.2
2022-03-15,0,-1.0,0.0,0.0
2022-03-16,0,0.9,0.0,0.0
2022-03-17,0,8.2,0.0,0.0
2022-03-18,0,5.4,0.0,0.0
2022-03-19,0,3.3,20.8,0.0
2022-03-20,0,2.7,3.6,0.0
2022-03-21,0,2.7,0.0,0.0
2022-03-22,0,0.5,0.0,0.0
2022-03-23,0,-0.3,0.0,0.0
2022-03-24,0,4.6,24.4,0.0
2022-03-25,0,5.4,9.8,0.0
2022-03-26,0,4.3,0.0,0.0
2022-03-27,0,-3.5,0.0,0.0
2022-03-28,0,-9.6,0.0,0.6
2022-03-29,0,-4.0,0.0,0.0
2022-03-30,0,-2.4,1.6,0.0
2022-03-31,0,5.3,0.8,0.0
2022-04-01,0,3.6,0.6,0.0
2022-04-02,0,1.9,0.0,0.0
2022-04-03,0,2.5,0.4,0.0
2022-04-04,0,4.6,0.0,0.0
2022-04-05,0,5.6,0.0,0.0
2022-04-06,0,6.9,0.0,0.0
2022-04-07,0,4.5,42.6,0.0
2022-04-08,0,4.2,8.0,0.0
2022-04-09,0,5.0,0.2,0.0
2022-04-10,0,4.8,0.0,0.0
2022-04-11,0,5.2,0.2,0.0
2022-04-12,0,11.9,1.8,0.0
2022-04-13,3686,9.2,8.2,0.0
2022-04-14,9106,8.9,5.8,0.0
2022-04-15,21093,9.0,8.2,0.0
2022-04-16,17113,4.9,5.2,0.0
2022-04-17,12938,3.5,0.0,0.0
2022-04-18,18901,3.8,3.8,0.0
2022-04-19,4790,2.5,9.2,19.4
2022-04-20,17645,5.1,0.0,0.0
2022-04-21,12548,6.6,3.6,0.0
2022-04-22,24711,8.1,0.0,0.0
2022-04-23,25926,4.7,0.0,0.0
2022-04-24,22016,8.4,0.0,0.0
2022-04-25,22854,12.3,0.4,0.0
2022-04-26,25516,12.1,4.2,0.0
2022-04-27,11554,5.4,12.0,0.8
2022-04-28,27204,6.2,0.0,0.0
2022-04-29,29804,7.4,0.0,0.0
2022-04-30,36998,9.5,0.0,0.0
2022-05-01,37222,11.4,0.0,0.0
2022-05-02,27833,11.8,0.0,0.0
2022-05-03,36085,14.4,2.6,0.0
2022-05-04,30030,12.6,5.0,0.0
2022-05-05,41126,11.1,0.0,0.0
2022-05-06,39820,10.6,0.0,0.0
2022-05-07,40647,8.6,0.0,0.0
2022-05-08,38585,11.3,0.0,0.0
2022-05-09,33832,14.5,0.0,0.0
2022-05-10,42803,18.2,0.0,0.0
2022-05-11,43383,19.2,0.0,0.0
2022-05-12,47652,21.7,0.0,0.0
2022-05-13,50277,22.5,0.0,0.0
2022-05-14,52630,23.7,0.0,0.0
2022-05-15,31911,20.6,0.4,0.0
2022-05-16,29617,18.7,10.4,0.0
2022-05-17,32682,13.6,0.4,0.0
2022-05-18,46365,11.8,0.0,0.0
2022-05-19,26872,10.2,6.4,0.0
2022-05-20,48986,17.1,0.0,0.0
2022-05-21,44999,25.2,0.0,0.0
2022-05-22,38305,18.3,0.0,0.0
2022-05-23,37811,11.3,0.0,0.0
2022-05-24,42932,12.2,0.0,0.0
2022-05-25,49009,15.3,0.0,0.0
2022-05-26,41818,19.2,0.6,0.0
2022-05-27,26532,19.1,31.2,0.0
2022-05-28,47495,18.1,1.0,0.0
2022-05-29,52075,19.4,0.0,0.0
2022-05-30,43544,21.5,0.0,0.0
2022-05-31,46155,16.2,0.0,0.0
